date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-07 02:00:00,,,,,,,27.71699905395508
2016-07-07 03:00:00,,,,,,,28.138999938964844
2016-07-07 04:00:00,,,,,,,27.364999771118164
2016-07-07 05:00:00,,,,,,,26.73200035095215
2016-07-07 06:00:00,,,,,,,26.3799991607666
2016-07-07 07:00:00,,,,,,,25.395000457763672
2016-07-07 08:00:00,,,,,,,27.92799949645996
2016-07-07 09:00:00,,,,,,,28.982999801635746
2016-07-07 10:00:00,,,,,,,29.756999969482425
2016-07-07 11:00:00,,,,,,,30.60099983215332
2016-07-07 12:00:00,,,,,,,32.64099884033203
2016-07-07 13:00:00,,,,,,,35.3849983215332
2016-07-07 14:00:00,,,,,,,37.28400039672852
2016-07-07 15:00:00,,,,,,,38.47999954223633
2016-07-07 16:00:00,,,,,,,36.79100036621094
2016-07-07 17:00:00,,,,,,,34.11800003051758
2016-07-07 18:00:00,,,,,,,33.83700180053711
2016-07-07 19:00:00,,,,,,,33.273998260498054
2016-07-07 20:00:00,,,,,,,32.92200088500977
2016-07-07 21:00:00,,,,,,,33.625999450683594
2016-07-07 22:00:00,,,,,,,32.64099884033203
2016-07-07 23:00:00,,,,,,,31.586000442504893
2016-07-08 00:00:00,,,,,,,31.093000411987305
2016-07-08 01:00:00,,,,,,,30.742000579833984
2016-07-08 02:00:00,,,,,,,29.334999084472656
2016-07-08 03:00:00,,,,,,,28.77199935913086
2016-07-08 04:00:00,,,,,,,29.12400054931641
2016-07-08 05:00:00,,,,,,,29.263999938964844
2016-07-08 06:00:00,,,,,,,29.40500068664551
2016-07-08 07:00:00,,,,,,,28.913000106811523
2016-07-08 08:00:00,,,,,,,29.89699935913086
2016-07-08 09:00:00,,,,,,,30.5310001373291
2016-07-08 10:00:00,,,,,,,30.67099952697754
2016-07-08 11:00:00,,,,,,,30.67099952697754
2016-07-08 12:00:00,,,,,,,31.093000411987305
2016-07-08 13:00:00,,,,,,,30.881999969482425
2016-07-08 14:00:00,,,,,,,32.71099853515625
2016-07-08 15:00:00,,,,,,,34.750999450683594
2016-07-08 16:00:00,,,,,,,34.400001525878906
2016-07-08 17:00:00,,,,,,,34.32899856567383
2016-07-08 18:00:00,,,,,,,33.625999450683594
2016-07-08 19:00:00,,,,,,,33.55599975585937
2016-07-08 20:00:00,,,,,,,32.78200149536133
2016-07-08 21:00:00,,,,,,,32.148998260498054
2016-07-08 22:00:00,,,,,,,31.233999252319336
2016-07-08 23:00:00,,,,,,,30.5310001373291
2016-07-09 00:00:00,,,,,,,30.952999114990234
2016-07-09 01:00:00,,,,,,,30.31999969482422
2016-07-09 02:00:00,,,,,,,29.40500068664551
2016-07-09 03:00:00,,,,,,,28.70199966430664
2016-07-09 04:00:00,,,,,,,28.77199935913086
2016-07-09 05:00:00,,,,,,,28.913000106811523
2016-07-09 06:00:00,,,,,,,28.27899932861328
2016-07-09 07:00:00,,,,,,,28.631000518798828
2016-07-09 08:00:00,,,,,,,28.77199935913086
2016-07-09 09:00:00,9.779000282287598,,,,,,29.968000411987305
2016-07-09 10:00:00,10.85099983215332,,,,,,29.756999969482425
2016-07-09 11:00:00,10.515999794006348,,,,,,30.31999969482422
2016-07-09 12:00:00,9.779000282287598,,,,,,31.44499969482422
2016-07-09 13:00:00,10.248000144958496,,,,,,30.742000579833984
2016-07-09 14:00:00,9.645000457763672,,,,,,31.6560001373291
2016-07-09 15:00:00,9.57800006866455,,,,,,32.28900146484375
2016-07-09 16:00:00,11.98900032043457,,,,,,32.852001190185554
2016-07-09 17:00:00,10.784000396728516,,,,,,32.077999114990234
2016-07-09 18:00:00,10.11400032043457,,,,,,31.867000579833984
2016-07-09 19:00:00,9.444000244140623,,,,,,31.375
2016-07-09 20:00:00,11.31999969482422,,,,,,30.881999969482425
2016-07-09 21:00:00,13.529999732971191,,,,,,30.881999969482425
2016-07-09 22:00:00,12.458000183105469,,,,,,29.968000411987305
2016-07-09 23:00:00,13.32900047302246,,,,,,29.968000411987305
2016-07-10 00:00:00,15.270999908447266,,,,,,29.47500038146973
2016-07-10 01:00:00,15.538999557495115,,,,,,29.334999084472656
2016-07-10 02:00:00,15.13700008392334,,,,,,29.82699966430664
2016-07-10 03:00:00,14.401000022888184,,,,,,29.12400054931641
2016-07-10 04:00:00,14.133000373840332,,,,,,28.56100082397461
2016-07-10 05:00:00,13.99899959564209,,,,,,28.631000518798828
2016-07-10 06:00:00,14.937000274658203,,,,,,27.78700065612793
2016-07-10 07:00:00,13.32900047302246,,,,,,27.506000518798828
2016-07-10 08:00:00,10.85099983215332,,,,,,28.06800079345703
2016-07-10 09:00:00,9.845999717712402,,,,,,29.61599922180176
2016-07-10 10:00:00,10.248000144958496,,,,,,29.47500038146973
2016-07-10 11:00:00,11.854999542236328,,,,,,29.05299949645996
2016-07-10 12:00:00,8.572999954223633,,,,,,29.47500038146973
2016-07-10 13:00:00,8.640000343322754,,,,,,29.12400054931641
2016-07-10 14:00:00,8.305999755859375,,,,,,29.68600082397461
2016-07-10 15:00:00,8.77400016784668,,,,,,31.02300071716309
2016-07-10 16:00:00,8.038000106811522,,,,,,31.16399955749512
2016-07-10 17:00:00,9.175999641418455,,,,,,30.67099952697754
2016-07-10 18:00:00,9.444000244140623,,,,,,29.968000411987305
2016-07-10 19:00:00,8.505999565124513,,,,,,30.17900085449219
2016-07-10 20:00:00,10.04699993133545,,,,,,29.47500038146973
2016-07-10 21:00:00,9.711999893188477,,,,,,29.40500068664551
2016-07-10 22:00:00,,,,,,,28.208999633789062
2016-07-10 23:00:00,,,,,,,29.12400054931641
2016-07-11 00:00:00,,,,,,,28.56100082397461
2016-07-11 01:00:00,,,,,,,29.194000244140625
2016-07-11 02:00:00,,,,,,,28.56100082397461
2016-07-11 03:00:00,,,,,,,29.263999938964844
2016-07-11 04:00:00,,,,,,,29.05299949645996
2016-07-11 05:00:00,,,,,,,28.913000106811523
2016-07-11 06:00:00,,,,,,,29.82699966430664
2016-07-11 07:00:00,,,,,,,29.82699966430664
2016-07-11 08:00:00,,,,,,,29.194000244140625
2016-07-11 09:00:00,,,,,,,30.881999969482425
2016-07-11 10:00:00,,,,,,,31.233999252319336
2016-07-11 11:00:00,,,,,,,32.21900177001953
2016-07-11 12:00:00,,,,,,,32.99300003051758
2016-07-11 13:00:00,,,,,,,33.90700149536133
2016-07-11 14:00:00,,,,,,,34.750999450683594
2016-07-11 15:00:00,,,,,,,34.750999450683594
2016-07-11 16:00:00,,,,,,,34.82199859619141
2016-07-11 17:00:00,,,,,,,34.891998291015625
2016-07-11 18:00:00,,,,,,,33.34400177001953
2016-07-11 19:00:00,,,,,,,31.6560001373291
2016-07-11 20:00:00,,,,,,,33.485000610351555
2016-07-11 21:00:00,,,6.2189998626708975,,,,32.64099884033203
2016-07-11 22:00:00,,,6.289999961853027,,,,32.5
2016-07-11 23:00:00,,,9.026000022888184,,,,33.062999725341804
2016-07-12 00:00:00,,,9.593999862670898,,,,33.485000610351555
2016-07-12 01:00:00,,,9.593999862670898,,,,33.695999145507805
2016-07-12 02:00:00,,,10.340999603271484,,,,33.55599975585937
2016-07-12 03:00:00,,,10.163000106811523,,,,33.34400177001953
2016-07-12 04:00:00,,,9.52299976348877,,,,32.99300003051758
2016-07-12 05:00:00,,,8.918999671936035,,,,33.34400177001953
2016-07-12 06:00:00,,,8.635000228881836,,,,33.90700149536133
2016-07-12 07:00:00,,,6.894000053405763,,,,33.20399856567383
2016-07-12 08:00:00,,,6.681000232696532,,,,34.18899917602539
2016-07-12 09:00:00,8.907999992370605,,6.4670000076293945,,,,35.946998596191406
2016-07-12 10:00:00,10.11400032043457,,6.965000152587893,,,,36.36899948120117
2016-07-12 11:00:00,10.85099983215332,,7.320000171661378,,,,36.0880012512207
2016-07-12 12:00:00,9.376999855041504,,6.005000114440918,,,,36.0880012512207
2016-07-12 13:00:00,9.779000282287598,,6.254000186920166,,,,36.229000091552734
2016-07-12 14:00:00,9.51099967956543,,6.4670000076293945,,,,38.40900039672852
2016-07-12 15:00:00,9.243000030517578,,6.822999954223633,,,,39.60499954223633
2016-07-12 16:00:00,8.77400016784668,,6.111999988555907,,,,40.09799957275391
2016-07-12 17:00:00,9.645000457763672,,6.3959999084472665,,,,40.52000045776367
2016-07-12 18:00:00,9.109000205993652,,5.96999979019165,,,,37.84700012207031
2016-07-12 19:00:00,8.572999954223633,,5.507999897003174,,,,37.354000091552734
2016-07-12 20:00:00,10.85099983215332,,7.14300012588501,,,,36.018001556396484
2016-07-12 21:00:00,10.984999656677246,,7.2849998474121085,,,,36.15800094604492
2016-07-12 22:00:00,12.79300022125244,,9.80799961090088,,,,36.018001556396484
2016-07-12 23:00:00,16.007999420166016,,13.112000465393065,,,,36.229000091552734
2016-07-13 00:00:00,19.1560001373291,,13.717000007629396,,,,36.5099983215332
2016-07-13 01:00:00,16.812000274658207,,12.189000129699709,,,,36.72100067138672
2016-07-13 02:00:00,17.615999221801758,,12.722000122070312,,,,36.58000183105469
2016-07-13 03:00:00,16.343000411987305,,11.371000289916992,,,,37.70600128173828
2016-07-13 04:00:00,18.01799964904785,,13.468000411987305,,,,37.70600128173828
2016-07-13 05:00:00,18.152000427246094,,13.397000312805176,,,,37.63600158691406
2016-07-13 06:00:00,16.208999633789062,,10.517999649047852,,,,37.00299835205078
2016-07-13 07:00:00,13.463000297546388,,8.065999984741211,,,,38.54999923706055
2016-07-13 08:00:00,10.3149995803833,,6.928999900817871,,,,38.05799865722656
2016-07-13 09:00:00,8.840999603271484,,6.751999855041504,,,,37.00299835205078
2016-07-13 10:00:00,10.248000144958496,,6.610000133514402,,,,37.00299835205078
2016-07-13 11:00:00,8.572999954223633,,6.502999782562256,,,,29.82699966430664
2016-07-13 12:00:00,8.77400016784668,,5.7210001945495605,,,,32.852001190185554
2016-07-13 13:00:00,9.51099967956543,,6.040999889373777,,,,36.15800094604492
2016-07-13 14:00:00,8.77400016784668,,6.040999889373777,,,,35.80699920654297
2016-07-13 15:00:00,9.3100004196167,,6.2189998626708975,,,,37.7760009765625
2016-07-13 16:00:00,8.305999755859375,,5.7210001945495605,,,,39.53499984741211
2016-07-13 17:00:00,8.975000381469727,,5.96999979019165,,,,38.26900100708008
2016-07-13 18:00:00,8.840999603271484,,5.7210001945495605,,,,34.750999450683594
2016-07-13 19:00:00,9.041999816894531,,5.86299991607666,,,,33.766998291015625
2016-07-13 20:00:00,11.253000259399414,,7.177999973297119,,,,32.852001190185554
2016-07-13 21:00:00,11.98900032043457,,8.598999977111816,,,,33.132999420166016
2016-07-13 22:00:00,12.524999618530272,,9.630000114440918,,,,34.32899856567383
2016-07-13 23:00:00,13.597000122070312,,10.979999542236328,,,,35.3849983215332
2016-07-14 00:00:00,14.60200023651123,,11.194000244140623,,,,34.540000915527344
2016-07-14 01:00:00,13.463000297546388,,10.87399959564209,,,,32.71099853515625
2016-07-14 02:00:00,12.256999969482422,,9.52299976348877,,,,33.90700149536133
2016-07-14 03:00:00,12.256999969482422,,10.66100025177002,,,,34.68099975585937
2016-07-14 04:00:00,11.588000297546388,,8.847999572753906,,,,35.66600036621094
2016-07-14 05:00:00,11.92199993133545,,9.274999618530272,,,,34.470001220703125
2016-07-14 06:00:00,11.520999908447266,,9.559000015258787,,,,35.31399917602539
2016-07-14 07:00:00,8.77400016784668,,5.86299991607666,,,,33.83700180053711
2016-07-14 08:00:00,7.97100019454956,,5.96999979019165,,,,35.87699890136719
2016-07-14 09:00:00,,,,,,,35.525001525878906
2016-07-14 10:00:00,,,,,,,36.58000183105469
2016-07-14 11:00:00,,,,,,,37.354000091552734
2016-07-14 12:00:00,,,,,,,34.61100006103516
2016-07-14 13:00:00,,,,,,,33.83700180053711
2016-07-14 14:00:00,,,,,,,33.20399856567383
2016-07-14 15:00:00,,,,,,,34.68099975585937
2016-07-14 16:00:00,,,,,,,36.72100067138672
2016-07-14 17:00:00,,,,,,,34.750999450683594
2016-07-14 18:00:00,,,,,,,24.90299987792969
2016-07-14 19:00:00,,,,,,,32.852001190185554
2016-07-14 20:00:00,,,,,,,33.132999420166016
2016-07-14 21:00:00,,,,,,,29.968000411987305
2016-07-14 22:00:00,,,,,,,30.38999938964844
2016-07-14 23:00:00,,,,,,,31.375
2016-07-15 00:00:00,,,,,,,31.30400085449219
2016-07-15 01:00:00,,,,,,,32.64099884033203
2016-07-15 02:00:00,,,,,,,33.34400177001953
2016-07-15 03:00:00,,,,,,,33.34400177001953
2016-07-15 04:00:00,,,,,,,34.61100006103516
2016-07-15 05:00:00,,,,,,,33.90700149536133
2016-07-15 06:00:00,,,,,,,34.540000915527344
2016-07-15 07:00:00,,,,,,,35.3849983215332
2016-07-15 08:00:00,,,,,,,34.32899856567383
2016-07-15 09:00:00,,,,,,,31.586000442504893
2016-07-15 10:00:00,,,,,,,31.375
2016-07-15 11:00:00,,,,,,,30.742000579833984
2016-07-15 12:00:00,,,,,,,31.586000442504893
2016-07-15 13:00:00,,,,,,,31.375
2016-07-15 14:00:00,,,,,,,31.02300071716309
2016-07-15 15:00:00,,,,,,,25.816999435424805
2016-07-15 16:00:00,,,,,,,24.90299987792969
2016-07-15 17:00:00,,,,,,,18.009000778198242
2016-07-15 18:00:00,,,,,,,22.44099998474121
2016-07-15 19:00:00,,,,,,,16.882999420166016
2016-07-15 20:00:00,,,,,,,22.089000701904297
2016-07-15 21:00:00,,,,,,,24.19899940490723
2016-07-15 22:00:00,,,,,,,25.746999740600582
2016-07-15 23:00:00,,,,,,,26.520999908447266
2016-07-16 00:00:00,,,,,,,26.94300079345703
2016-07-16 01:00:00,,,,,,,27.364999771118164
2016-07-16 02:00:00,,,,,,,28.35000038146973
2016-07-16 03:00:00,,,,,,,28.06800079345703
2016-07-16 04:00:00,,,,,,,28.35000038146973
2016-07-16 05:00:00,,,,,,,27.92799949645996
2016-07-16 06:00:00,,,,,,,27.71699905395508
2016-07-16 07:00:00,,,,,,,29.89699935913086
2016-07-16 08:00:00,,,,,,,30.17900085449219
2016-07-16 09:00:00,,,,,,,31.44499969482422
2016-07-16 10:00:00,,,,,,,33.20399856567383
2016-07-16 11:00:00,,,,,,,33.415000915527344
2016-07-16 12:00:00,,,,,,,32.71099853515625
2016-07-16 13:00:00,,,,,,,32.852001190185554
2016-07-16 14:00:00,,,,,,,33.20399856567383
2016-07-16 15:00:00,,,,,,,34.04800033569336
2016-07-16 16:00:00,,,,,,,35.525001525878906
2016-07-16 17:00:00,,,,,,,34.470001220703125
2016-07-16 18:00:00,,,,,,,35.59600067138672
2016-07-16 19:00:00,,,,,,,33.625999450683594
2016-07-16 20:00:00,,,,,,,32.148998260498054
2016-07-16 21:00:00,,,,,,,32.007999420166016
2016-07-16 22:00:00,,,,,,,31.72599983215332
2016-07-16 23:00:00,,,,,,,30.881999969482425
2016-07-17 00:00:00,,,,,,,31.30400085449219
2016-07-17 01:00:00,,,,,,,31.233999252319336
2016-07-17 02:00:00,,,,,,,31.72599983215332
2016-07-17 03:00:00,,,,,,,31.233999252319336
2016-07-17 04:00:00,,,,,,,31.867000579833984
2016-07-17 05:00:00,,,,,,,32.21900177001953
2016-07-17 06:00:00,,,,,,,31.72599983215332
2016-07-17 07:00:00,,,,,,,32.28900146484375
2016-07-17 08:00:00,,,,,,,34.25899887084961
2016-07-17 09:00:00,,,,,,,33.97800064086914
2016-07-17 10:00:00,,,,,,,34.470001220703125
2016-07-17 11:00:00,,,,,,,35.24399948120117
2016-07-17 12:00:00,,,,,,,36.29899978637695
2016-07-17 13:00:00,,,,,,,36.72100067138672
2016-07-17 14:00:00,,,,,,,38.3390007019043
2016-07-17 15:00:00,,,,,,,40.027000427246094
2016-07-17 16:00:00,,,,,,,37.98699951171875
2016-07-17 17:00:00,,,,,,,39.11299896240234
2016-07-17 18:00:00,,,,,,,37.00299835205078
2016-07-17 19:00:00,,,,,,,35.24399948120117
2016-07-17 20:00:00,,,,,,,34.18899917602539
2016-07-17 21:00:00,10.248000144958496,,6.502999782562256,,,,33.83700180053711
2016-07-17 22:00:00,12.458000183105469,,9.80799961090088,,,,33.485000610351555
2016-07-17 23:00:00,14.267000198364258,,11.654999732971191,,,,33.485000610351555
2016-07-18 00:00:00,14.53499984741211,,10.163000106811523,,,,34.61100006103516
2016-07-18 01:00:00,15.87399959564209,,11.371000289916992,,,,33.90700149536133
2016-07-18 02:00:00,15.13700008392334,,10.092000007629396,,,,33.55599975585937
2016-07-18 03:00:00,14.468000411987305,,9.593999862670898,,,,34.891998291015625
2016-07-18 04:00:00,12.1899995803833,,7.923999786376952,,,,34.96200180053711
2016-07-18 05:00:00,12.79300022125244,,8.244000434875487,,,,34.82199859619141
2016-07-18 06:00:00,13.19499969482422,,8.635000228881836,,,,34.68099975585937
2016-07-18 07:00:00,13.597000122070312,,8.635000228881836,,,,36.58000183105469
2016-07-18 08:00:00,9.913000106811523,,7.710999965667725,,,,34.400001525878906
2016-07-18 09:00:00,8.104999542236326,,6.111999988555907,,,,36.0880012512207
2016-07-18 10:00:00,8.975000381469727,,6.432000160217285,,,,36.229000091552734
2016-07-18 11:00:00,9.3100004196167,,6.432000160217285,,,,36.29899978637695
2016-07-18 12:00:00,7.636000156402588,,5.046000003814697,,,,35.946998596191406
2016-07-18 13:00:00,8.23900032043457,,5.685999870300293,,,,37.354000091552734
2016-07-18 14:00:00,8.706999778747559,,6.432000160217285,,,,38.54999923706055
2016-07-18 15:00:00,7.903999805450439,,5.436999797821045,,,,38.05799865722656
2016-07-18 16:00:00,8.439000129699707,,5.578999996185303,,,,35.525001525878906
2016-07-18 17:00:00,8.505999565124513,,5.4720001220703125,,,,35.66600036621094
2016-07-18 18:00:00,8.371999740600586,,5.543000221252441,,,,33.132999420166016
2016-07-18 19:00:00,8.171999931335451,,5.329999923706055,,,,33.625999450683594
2016-07-18 20:00:00,10.515999794006348,,6.822999954223633,,,,35.24399948120117
2016-07-18 21:00:00,11.45400047302246,,8.065999984741211,,,,33.55599975585937
2016-07-18 22:00:00,12.458000183105469,,9.949999809265137,,,,33.90700149536133
2016-07-18 23:00:00,12.055999755859377,,10.055999755859377,,,,33.695999145507805
2016-07-19 00:00:00,13.597000122070312,,11.371000289916992,,,,33.766998291015625
2016-07-19 01:00:00,13.79800033569336,,11.300000190734863,,,,33.625999450683594
2016-07-19 02:00:00,12.72599983215332,,10.838000297546388,,,,33.485000610351555
2016-07-19 03:00:00,11.38700008392334,,9.593999862670898,,,,33.132999420166016
2016-07-19 04:00:00,12.524999618530272,,10.553999900817873,,,,32.92200088500977
2016-07-19 05:00:00,12.055999755859377,,10.234000205993652,,,,31.6560001373291
2016-07-19 06:00:00,10.784000396728516,,8.777000427246094,,,,32.852001190185554
2016-07-19 07:00:00,8.572999954223633,,6.1479997634887695,,,,32.21900177001953
2016-07-19 08:00:00,8.706999778747559,,5.578999996185303,,,,31.72599983215332
2016-07-19 09:00:00,9.645000457763672,,6.894000053405763,,,,32.64099884033203
2016-07-19 10:00:00,9.645000457763672,,6.751999855041504,,,,32.148998260498054
2016-07-19 11:00:00,9.51099967956543,,6.183000087738037,,,,27.506000518798828
2016-07-19 12:00:00,7.703000068664551,,4.90399980545044,,,,29.263999938964844
2016-07-19 13:00:00,7.903999805450439,,5.223999977111816,,,,31.44499969482422
2016-07-19 14:00:00,7.501999855041504,,5.791999816894531,,,,31.51499938964844
2016-07-19 15:00:00,9.57800006866455,,6.894000053405763,,,,32.077999114990234
2016-07-19 16:00:00,7.903999805450439,,5.507999897003174,,,,32.077999114990234
2016-07-19 17:00:00,8.371999740600586,,5.4720001220703125,,,,33.83700180053711
2016-07-19 18:00:00,7.836999893188477,,4.974999904632568,,,,34.04800033569336
2016-07-19 19:00:00,7.636000156402588,,5.081999778747559,,,,33.695999145507805
2016-07-19 20:00:00,9.645000457763672,,6.361000061035156,,,,33.485000610351555
